distance,time,lat,lon,ele,speed,hr,cad,temperature,strava_index,camera.ele,camera.lon,camera.lat,camera.roll,camera.heading,camera.pitch
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
0,2023-09-30 23:43:20,23.778517,114.666878,93.3,0,0,0,20,1,5686.314219,114.660949,23.779448,0,-1.884525,-1.570796
